,xpos,ypos,zpos,bz[nT],by[nT],bx[nT],pdyn[nPa]
4187,7.311849453,7.050001554,0.879999813,1.70733,-5.440000057,2.640000105,2.79632
373,-54.62446486,-19.43651549,8.583884096,6.21999979,6.170000076,-2.589999914,0.949999988
13167,11.14577739,-2.890334763,-1.42267896,-1.6375,4.150000095,-0.400000006,1.12579
4974,0.064067735,18.11695333,2.563993609,1.41,1.899999976,7.550000191,1.87632
1006,-4.652674137,-18.75771201,0.742923693,2.99,-0.699999988,2.900000095,1.41632
2070,1.804840844,-0.824088335,-10.45652933,2.76913,-1.100000024,2.900000095,1.93684
1824,-2.185382401,16.7858602,-0.551392248,-2.83637,-0.100000001,4.5,2.48186
10265,1.291351361,14.39217145,-1.009371944,0.9195,-0.670000017,2.539999962,2.11479
6529,6.075744596,10.7109791,-0.321298877,-1.91,-1.799999952,3.660000086,2.57237
10037,6.871973511,12.94196434,-4.91121353,-1.68,0.460000008,-1.909999967,0.702105
7482,-0.048724962,-14.52877961,-1.704465055,-0.633922,-4.659999847,-1.529999971,3.09028
5264,-14.20045505,-17.1080825,0.79350103,-1.49,7.03000021,-2.660000086,3.31684
8322,11.84208139,2.735010144,-4.418894065,-0.15739,0.379999995,-3.200000048,0.897035
6218,3.139044273,-3.32004852,11.24099914,-1.7,1.320000052,1.830000043,4.83242
8812,9.931746809,-8.365836368,-2.460020884,0.434003,3.150000095,-3.980000019,1.19527
4325,5.240070505,-10.95001799,-2.870008417,-0.240833,-3.359999895,-4.630000114,2.27529
6382,-10.44104497,-15.73301635,12.40201828,0.93,-0.689999998,3.480000019,2.07
10344,11.15526758,2.626091356,-5.150026317,0.158203,1.179999948,-4.269999981,1.23474
7473,-0.265444629,-14.47690729,-1.932250924,-2.40722,-3.25999999,4.159999847,2.79648
8316,12.30768366,2.322141988,-4.556186164,-0.433498,-3.069999933,-4.010000229,0.785302
5873,-7.583075561,-17.75501483,-2.374996387,0.29,9999.990234,9999.990234,2.53
2572,-9.583681115,-16.42466805,-1.589069519,-8.37258,-3.5,4.599999905,4.00314
10100,0.884659665,15.81314269,-1.748553234,-3.836,9999.990234,9999.990234,1.66036
8607,-0.48043463,-16.29021616,-1.271184564,0.606942,-6.840000153,3.5,1.46474
2910,4.105304811,6.868976261,7.01281838,-7.62882,-0.899999976,3.299999952,2.07712
3173,-5.198905284,-15.21720532,5.464824055,-0.162761,4.300000191,-5.699999809,3.66205
6840,12.93997964,4.861665123,-4.909246383,0.30112,1.309999943,-1.480000019,1.35994
12726,-6.285079879,17.93155387,3.277950289,0.620333,3.519999981,1.299999952,1.53067
10182,1.337527264,15.12427395,-1.094510707,1.254,-7.389999866,-0.090000004,1.70926
11907,9.196523716,6.84870167,-3.128374073,-0.069625,1.440000057,-1.389999986,1.61018
5412,-6.561028277,17.11894469,0.904997789,2.72,1.570000052,-3.5,4.28526
11086,10.57449431,-0.866908944,-2.615944602,0.784412,0.349999994,0.219999999,1.6414
4738,3.740010776,-11.95999093,1.40999301,-1.53877,-0.039999999,-4.610000134,2.272
1414,2.56641404,-9.336792667,8.338797942,2.58515,-1.5,5.300000191,1.67885
81,-50.37683435,-23.94694188,-7.93819418,2.930000067,4.829999924,-0.519999981,1.269999981
52,-57.26775737,23.83995572,2.722830195,-4.039999962,0.75,1.25,1.480000019
2906,6.117926213,7.788149303,7.759338583,-2.60649,-0.699999988,5.5,2.42462
7852,6.844769993,8.347200857,-2.569286922,1.88055,-0.910000026,-3.279999971,3.62534
9184,9.770695831,-2.063425705,-1.99025629,2.44067,-2.829999924,-1.559999943,2.64602
2779,3.364626608,3.222731656,-11.95438499,3.57129,-5.199999809,1.899999976,2.69207
7463,2.702529907,-13.57895689,1.89528819,0.245737,-0.920000017,-2.380000114,1.92981
9122,11.64151716,-0.19813796,-3.168764493,0.912041,4.039999962,-2.25,2.11736
7350,8.912883887,1.412917206,-3.275656557,3.03,-0.319999993,-3.180000067,4.40632
1732,0.618805538,10.25712095,-10.04187995,-5.596,-1.600000024,5.5,2.35184
5584,6.126979849,-3.404988241,-9.949967247,-1.98,5.949999809,-5.170000076,1.90053
7693,-3.879872167,-13.78313693,-2.657884122,2.15873,-1.080000043,-0.419999987,6.8325
1246,3.052371579,8.447763633,9.010436015,-4.94,-3.400000095,3.400000095,4.05027
6847,11.05649603,7.196143612,-3.271654238,1.25577,-3.029999971,4.199999809,1.40421
10206,8.787749707,9.844685059,-1.890288913,0.567,-7.110000134,1.639999986,0.865829
9938,-7.33550588,-16.94035488,-5.221823821,2.11947,0.360000014,-2.99000001,2.24525
7192,10.92631997,-3.547141568,-1.816458836,0.229325,1.580000043,-2.890000105,1.40666
9454,8.273592075,-4.077595988,-1.65537747,0.215882,0.589999974,-2.670000076,2.99812
5570,5.879010723,-4.38000541,-8.607013578,-3.53,-1.00999999,4.690000057,4.05526
3065,1.2139027,-5.840452131,-11.81163051,-1.74295,5.599999905,-4,2.68879
2437,-7.141399382,-17.82055484,-2.123453358,-5.40059,-4.5,5.400000095,1.79014
2315,-4.711839597,-17.47126198,-4.464147886,2.63953,-5.300000191,4.900000095,1.94852
5265,-12.02797472,-15.39007515,1.452002272,1.17,5.619999886,-5.420000076,4.44263
5709,0.527956001,-12.94997188,-7.811989487,0.85,-2,3.420000076,1.77947
11775,7.5172094,8.610566301,-1.849496152,-2.0585,-0.460000008,-2.769999981,2.33299
9932,1.136196618,-12.20617162,-2.455796803,0.866877,-0.899999976,-2.430000067,1.97588
681,7.870000724,-2.120004999,3.040002692,-5.2,-0.899999976,-4,4.19
7747,9.241296221,1.781951997,-2.80770113,-1.83625,1.049999952,4.019999981,3.68151
4364,-4.110084548,-15.44002207,-5.730008235,0.682448,1,-7.320000172,2.3441
9575,11.2325308,0.216503509,-3.603229242,-2.831,-2.359999895,2.019999981,2.22434
1685,-2.739954621,14.13224968,-9.08390045,-1.61604,-9.800000191,-3.900000095,3.56137
10495,7.915491657,9.566024724,-2.704473621,1.8583,3.789999962,-0.670000017,1.19842
10715,8.330452355,4.310497992,-2.454492516,-1.2929,9999.990234,9999.990234,4.18806
1433,-2.608045581,-18.40132253,-3.214699479,0.135998,-3.599999905,3.200000048,0.922991
8489,10.58069376,-5.383539566,-1.006081595,0.700005,6.429999828,0.629999995,1.40421
11862,8.160760032,-1.321283283,-1.776156089,-7.4929,1.559999943,-2.940000057,4.17807
10968,10.66853749,0.507740064,-2.905275819,-0.809654,-4.21999979,5.659999847,1.99737
4092,2.339940191,14.2399859,-2.489994998,-1.81433,-5.099999905,-0.550000012,1.60169
8187,12.46775519,-1.292242592,-3.184323944,-1.88607,4.159999847,-5.559999943,1.55423
11682,10.9978851,4.626604725,-2.151180734,1.246,-3.74000001,-0.860000014,1.62453
253,-52.0158611,-23.63632871,3.646129174,0.75,1.049999952,1.889999986,0.910000026
6627,1.823300999,-13.15380122,-4.241207281,0.9,5.789999962,-8.300000191,2.48158
9891,-2.919097143,-17.83502803,1.528982836,-1.55345,-0.75,1.5,1.40807
10971,10.84492711,0.658999877,-3.000373581,-1.83203,-2.00999999,3.609999895,1.98526
92,-51.01454257,-22.27403455,-4.597600392,-1.230000019,-0.670000017,4.829999924,2.150000095
10569,11.80726356,7.489711207,-5.958640287,0.046,-0.730000019,3.599999905,1.20508
997,-2.703226612,-19.01812667,-2.461097208,0.329336,-4.300000191,1.200000048,2.1349
8242,12.54009594,2.909129513,-4.87508394,-0.49911,-2.160000086,2.099999905,0.823158
3150,-0.655668313,-12.48371557,7.089108532,-2.43565,-2,3.400000095,1.72507
4214,10.62995732,1.289993335,0.899996118,-3.06152,-12.26000023,3.880000114,1.52259
12862,-1.481375052,18.4930658,-1.058938859,0.290585,5.380000114,-1.389999986,1.15612
7610,2.640197983,-12.5452903,-1.71196239,1.5585,-1.25999999,-3.319999933,1.95591
1316,5.221135062,2.047456838,-8.111951343,1.18611,-1.299999952,2,2.91217
7174,13.98998995,-0.994016838,-3.85421261,0.295954,-0.349999994,2.430000067,0.931335
2585,-10.3159315,-14.84904514,-6.180554845,-5.3018,3.900000095,-2.900000095,5.24229
6883,9.503327126,6.84155787,-3.730823433,-0.936034,0.75,0.680000007,1.48895
8484,10.43108988,-5.395981258,-0.973567411,1.06,-1.950000048,2.5,1.56158
8365,10.70835024,-4.244057975,-1.530125166,-0.286899,0.5,-5.090000153,1.14079
7545,0.17616718,-14.36113247,2.693495494,-0.926448,9999.990234,9999.990234,2.15513
4237,6.979998779,7.00000189,-0.970000542,-2.152,-7.639999866,9.199999809,5.00916
7811,12.09158169,6.345365932,-4.184299686,0.217004,2.470000029,2.529999971,1.30192
10098,0.911066094,15.85027768,-1.719650675,-3.48119,-0.519999981,1.74000001,1.74994
11577,8.996393695,-5.362690309,-2.276866432,3.197,9999.990234,9999.990234,1.86421
8005,10.68607154,0.377238134,-2.734322721,0.7725,-4.71999979,3.700000048,2.68964
2447,-8.061078114,-17.01345791,-2.322845647,-6.04296,-0.200000003,-0.100000001,3.08293
12512,-10.58308334,24.25637791,-1.362085798,2.628,1.460000038,-3.059999943,1.19358
13183,-0.081400401,-18.61133159,1.974934544,3.86608,1.059999943,-1.980000019,1.8301
12238,9.526686273,-3.778505266,-1.509361204,-0.657501,-1.570000052,-0.589999974,3.17271
7080,8.137457862,5.537558144,-2.625687674,-7.02281,3.779999971,-2.029999971,4.54894
7540,-0.040008909,-14.37266598,2.724653285,-0.168783,9999.990234,9999.990234,2.13543
11351,12.59456323,-1.773475357,-3.330732285,0.333113,-0.029999999,1.850000024,1.09027
5147,-0.082046576,-16.49603735,3.880011984,-0.6,4.590000153,-5.199999809,2.50579
8753,10.64174942,8.105918852,-2.087387226,-0.9321,8.470000267,3.329999924,1.9737
8432,9.685804294,-4.83483403,-1.818323265,1.44028,-0.519999981,-4.400000095,1.93156
10564,10.98524238,-1.683826747,-4.018653276,-0.4864,-0.720000029,3.349999905,1.14516
11148,7.544296993,-2.676949546,-1.043201648,-3.97049,-1.070000052,3.74000001,5.09632
7973,9.111570953,7.180775782,-3.082165828,-0.565927,-5.349999905,2.930000067,2.08853
6899,9.645416875,-0.482178058,-2.375044942,0.687967,-1.549999952,-0.319999993,2.79534
1610,-3.387791763,-8.707278599,10.60347691,-4.06567,1.899999976,4.5,6.73281
155,-56.08650132,29.33732728,-1.238570286,1,-3.829999924,4.920000076,1.539999962
6950,9.866760839,6.507048914,-3.284743646,-0.257384,4.670000076,0.50999999,1.39329
12608,-14.27276704,22.03332322,-0.541155948,2.3985,-2.529999971,1.080000043,2.10994
10481,11.34369953,-0.588281038,-4.483032568,-0.0754,-3.119999886,0.25,1.68965
2739,-4.392256371,17.19905387,-3.679608197,-0.59115,-0.400000006,-2,3.48589
1934,4.028436533,11.26317737,9.429269693,1.73059,-2.299999952,2,0.292092
10585,9.17666682,7.331436809,-4.440390679,0.8438,-0.99000001,2.730000019,1.63324
1352,3.9232857,-0.960293138,7.557671434,8.35856,-1.700000048,4.099999905,4.96967
1752,-5.532741803,15.95511482,0.103612268,-2.82591,7.800000191,-0.600000024,3.87368
8540,12.88786315,-1.20569574,-3.480105681,0.3294,1.620000005,-0.50999999,1.32153
10547,6.682355829,7.98820937,-2.376166014,1.1496,0.74000001,0.910000026,2.97789
10063,2.606924966,17.63957627,0.554756877,2.04191,0.219999999,1.889999986,1.68953
10368,5.65870957,11.05339685,-0.577642902,-1.9185,0.910000026,-3.400000095,2.20522
7038,10.0639879,4.657854619,-4.662255449,0.41375,-1.169999957,-2.829999924,1.23852
2351,-5.521558955,-18.44493843,0.730198218,0.106797,0.100000001,4.699999809,2.37365
3792,-0.359954461,-14.81998626,1.6299962,0.134333,4.71999979,-0.50999999,3.65418
11689,10.95179411,4.017635964,-2.55969842,0.942497,-1.710000038,3.49000001,1.24079
551,-54.85980999,29.67071709,9.255500251,0.670000017,2.450000048,-3.690000057,1.779999971
13128,9.088774079,-4.354462404,-1.635512436,0.0695128,0.50999999,-2.630000114,1.8285
7701,-2.755134211,-12.80227254,-3.249816633,-0.39334,1.610000014,-2.869999886,5.78927
9503,10.95340779,2.615719771,-3.348554861,-0.385824,-2.230000019,-2.940000057,1.74786
7602,2.217309192,-13.04566638,-2.121879355,1.84836,-2.079999924,-3,1.75541
8354,10.5519782,-3.815114615,-2.132846588,1.03289,5.25,-0.189999998,1.39163
4925,-10.66896981,22.21200442,9.491991558,-2.85,1.960000038,6.480000019,2.22737
11125,11.37311836,-0.944735065,-2.870264411,-0.831167,0.600000024,-1.220000029,1.45263
1923,2.508594424,13.01114866,5.175114967,-2.60341,-1.899999976,3.900000095,2.99598
8894,11.99034404,5.719101335,-3.836372638,0.369,2.420000076,-5.539999962,1.17784
1946,6.344312395,4.741204831,-8.353071171,-3.45942,4.800000191,-4.300000191,0.998327
3586,-1.469940362,17.41568482,-1.1299984,-0.79558,-5.079999924,2.309999943,3.09895
11070,9.11512245,6.754458486,-3.115237598,-0.235479,0.970000029,-2.50999999,1.57699
12884,-1.675612151,17.87379403,-1.142778654,-0.544117,-3.859999895,1.879999995,1.37003
3350,3.766291185,3.759922777,-12.22855659,1.13992,-4.599999905,2.799999952,1.31943
671,7.539998149,-4.290005132,1.249998814,2.7,5.699999809,-0.5,6.46
8207,10.73308318,4.785082291,-3.832537718,-0.843355,1.379999995,-2.819999933,1.86874
5639,3.224974666,-8.761984669,-8.781979271,0.76,-1.409999967,-3.799999952,0.883684
10873,11.5761427,3.611892602,-3.866740449,-0.567875,-1.379999995,1.899999976,1.2905
7281,8.302468253,-5.050868041,-0.321601171,3.19165,5.03000021,-0.370000005,3.55767
4485,-4.81993325,17.65002854,0.460000462,-3.77333,1.460000038,2.140000105,4.02218
10185,1.305198934,15.08002949,-1.12692378,1.415,-6.829999924,-0.200000003,1.79158
6435,-14.17005689,-22.45843028,5.815496565,1.61,-3.920000076,4.96999979,1.40421
12050,13.69929877,2.50650076,-4.744802526,-0.0368747,-1.409999967,2.180000067,0.509461
3390,1.915208703,11.40978387,4.496826268,-0.554471,-6.099999905,6.5,3.01922
10449,10.83399148,-0.526753626,-4.34584679,2.4614,-2.75,1.289999962,1.32698
11106,13.36448379,1.865564637,-3.918173497,0.133115,0.109999999,-2.930000067,1.22577
5433,-5.309991857,22.62296208,4.66598496,-3.16,-0.189999998,-3.710000038,1.29526
7364,12.23239404,-5.196880779,-2.290556356,0.0707,0.01,0.569999993,1.31608
2504,-6.007476715,-15.99934933,4.433371953,-1.10767,4.699999809,-0.300000012,4.20347
9508,8.471074414,-4.958272824,-0.516193945,1.37309,-1.779999971,3.630000114,3.00031
1783,-4.442324131,17.32211314,0.033348713,-1.79494,0.5,-1.299999952,2.56304
11785,10.44682778,1.404378885,-2.895656929,-0.988501,-0.469999999,-2.390000105,1.56823
5677,1.776982438,-12.35246194,-4.424980267,0.98,-3.430000067,0.280000001,2.16684
1695,-5.915804945,17.73304288,-2.881759027,-3.88295,-4.5,5.199999809,2.13907
2675,-3.912169517,15.20241338,-9.551222814,2.18658,2.900000095,-1,2.26643
1689,-2.215658367,13.01095742,-9.974297963,-4.63153,-6.400000095,4.199999809,3.00211
9381,10.01393669,3.157661543,-4.524191392,-2.34314,2.970000029,-2.220000029,2.17372
8983,11.21397702,2.685046051,-2.542390496,2.474,5.059999943,-4.880000114,1.29042
6309,0.046977891,-10.08897221,-10.64296283,1.64,0.670000017,-2.369999886,1.70684
7245,9.821218718,-4.026960886,-2.580049488,-3.09652,-1.039999962,2.74000001,3.69544
1492,0.811621885,-11.36928772,8.586319516,-2.68767,-2.200000048,-9.699999809,1.42789
7125,12.47065671,-1.675758919,-3.098365264,0.135378,-4.199999809,5.130000114,1.57358
655,-47.8780254,26.07618201,-16.73103182,-1.120000005,-4.449999809,3.190000057,1.409999967
8946,8.326073024,0.724646113,-1.804803605,-5.64823,-1.99000001,-4.650000095,5.10299
12982,-0.543251954,15.12431613,-0.55109325,-1.60141,-1.940000057,2.420000076,1.94294
3199,-9.578083906,-15.9016244,-2.998177138,-1.57647,4.800000191,-0.100000001,2.20387
8737,8.806717721,-4.348928988,-3.918267439,-3.6768,1.570000052,2.680000067,2.84377
8939,11.60054544,4.327676163,-2.728637484,0.533999,-1.25999999,-2.730000019,0.905473
4310,-1.169963521,-15.98003651,-0.967637534,0.920833,-6.150000095,6.599999905,2.20316
5577,6.929022113,-4.310014135,-10.07104139,-0.84,-3.109999895,1.120000005,1.46474
9466,11.71613895,2.956054202,-3.539010369,0.596835,-5,7.440000057,1.38052
11116,10.47883429,-1.316506469,-2.523032544,0.567833,1.110000014,-3.109999895,1.53354
8982,11.04141303,2.487688734,-2.505071934,2.8,5.489999771,-3.559999943,1.24281
7647,2.215305324,-11.67832683,2.0642832,2.77394,-2.24000001,-1.460000038,4.02116
8575,-9.692260238,-21.47464139,-5.911657255,0.0178545,9999.990234,9999.990234,3.20591
5640,3.182026051,-8.611012008,-8.758019965,0.38,6.409999847,1.070000052,1.13789
12886,-1.693773788,17.81445282,-1.145210431,-0.57,-3.589999914,1.210000038,1.25474
7033,10.22498529,4.650626483,-4.66683829,-0.802812,-4.440000057,2.849999905,1.17118
12365,13.01741425,-0.135949705,-3.879884004,-0.594,4.050000191,-1.730000019,0.667605
9336,11.39888775,3.28079866,-4.926203945,-0.311186,-1.929999948,1.929999948,0.865412
6442,-13.34410202,-22.92143934,0.196499939,1.48,-4.360000134,4.039999962,1.28316
3666,8.869974158,10.46996344,-1.059996728,-0.0213333,3.50999999,6.309999943,1.16211
8369,8.687238671,-4.323184356,-1.807417346,4.21454,2.680000067,-3.319999933,3.92547
7220,11.00907304,-3.128896356,-2.900959723,1.21437,-3.160000086,5.670000076,1.57897
4734,5.159563769,-11.5600199,-0.780002442,-3.77983,0.200000003,-4.699999809,2.39684
7830,6.557411943,7.696020429,-4.288253832,7.41159,1.50999999,-2.369999886,3.21616
2040,4.048824988,1.66905272,-9.925610343,-5.41965,10.19999981,-2.700000048,2.13736
1467,2.028852373,-10.03718141,6.012653101,4.14,2,-4.099999905,4.18947
7348,10.49152887,0.567730476,-3.489869302,-0.58,-2.539999962,0.75,2.2193
1199,-1.977138738,17.18544775,1.539786916,3.96902,-1.700000048,3.200000048,1.65026
8041,10.77104936,-0.765382598,-2.702688453,-1.18822,0.310000002,0.790000021,1.71663
8746,10.00123493,-5.129617346,-3.900058021,-1.582,-4.199999809,4.03000021,1.06647
7333,12.63811337,0.483810794,-3.71712938,1.595,-5.590000153,4.769999981,0.665184
4233,8.369998033,5.250003626,-0.189999938,0.011941,-6.760000229,11.53999996,4.20053
9640,13.1193371,-1.460543452,-3.452852019,0.251404,-0.270000011,-5.179999828,1.34695
6852,10.94064198,7.253443338,-3.186844336,-1.93069,-7.329999924,1.629999995,1.44053
5669,1.80203957,-12.78599517,-4.316999288,0.26,-3.339999914,1.549999952,2.84474
4940,-1.269034177,7.444022092,12.62495974,0.44,-4.170000076,0.810000002,3.25632
12516,-10.86896505,24.50273477,-0.63440435,-0.715993,-0.939999998,-1.279999971,0.979316
937,5.520839394,-9.864009015,-9.199400207,0.451894,2.099999905,-3.299999952,0.85373
12663,-7.474734134,17.67479258,4.089678524,0.664133,-0.02,-4.179999828,4.30902
10450,11.04950045,-0.416243568,-4.458576335,-1.4085,-2.869999886,0.189999998,1.39211
994,-2.682211892,-19.03143939,-2.362688279,-1.24664,-3.799999952,-1,2.10879
4446,9.349969433,2.989991277,2.169994316,-4.057,-3.430000067,1.889999986,2.91922
3171,-4.847285771,-14.99058359,5.385974773,-5.32435,-5.099999905,4.099999905,3.37908
7362,10.13570505,-5.477388634,-2.253189163,1.948,2.74000001,1.529999971,1.96589
269,-44.41481321,-36.19821777,8.643400935,1.99000001,-1.519999981,1.809999943,0.930000007
4977,-0.017489668,17.60101998,1.685002127,1.79,-2.769999981,6.349999905,2.27579
8820,12.57770384,3.957417117,-1.070820682,-0.009,0.129999995,-2.119999886,1.13805
1575,-6.589471587,-17.70194602,0.244186814,0.905617,-0.600000024,-4.099999905,2.09465
4648,4.889141391,-9.499992503,-1.030000646,-3.04417,11,-7.070000172,5.54018
9861,-3.997260457,-18.38004975,1.847495659,-2.26423,-1.230000019,1.450000048,2.00722
7160,10.68129698,-2.57755729,-2.685021153,-0.202952,-3.059999943,2.50999999,2.33731
7190,10.513563,-3.643463213,-1.671278613,2.37558,2.730000019,0.100000001,1.07876
5197,-7.469480939,-17.57998492,-0.229500263,-0.97,-1.730000019,2.960000038,2.07
2355,-5.672174571,-18.44803811,0.64112902,-2.52163,-0.899999976,3.099999905,2.35899
1739,0.474723978,8.27924498,-12.88499393,3.19415,0.200000003,-1.100000024,2.29048
10616,8.928906586,6.91088789,-4.290318604,-0.2841,-4.369999886,2.119999886,1.69014
7635,3.344841346,-10.69292011,2.062938848,1.43188,2.289999962,-4.210000038,3.49397
12468,7.270008246,8.403900201,-2.339036741,2.06504,0.370000005,-2.299999952,3.23211
13100,9.898010649,-4.429383761,-0.874506434,0.479,-0.419999987,-3.769999981,2.23978
10600,9.468849094,-2.425673025,-3.600934525,1.261,-1.75,3.529999971,4.24471
2681,-3.603423392,14.672524,-10.06064571,-1.40718,4.5,-5.5,2.71856
4663,5.199999796,-8.970010957,-3.85000072,2.092,3.25,-1.50999999,3.62189
9241,13.77942604,2.345279111,-4.543845243,0.228046,1.070000052,-3.470000029,0.533766
7907,10.52512585,7.978236328,-3.065005415,0.182,-4.440000057,3.940000057,1.50589
3455,8.679978398,6.679081009,1.829996911,-2.85024,3.839999914,-2.150000095,2.03368
