,xpos,ypos,zpos,bz[nT],by[nT],bx[nT],pdyn[nPa]
8551,10.99156653,4.380819368,-2.006262356,-0.170006,1.429999948,-3.24000001,1.66811
9119,11.98903569,-2.653149063,-3.054061817,-0.324531,2.289999962,-3.400000095,1.35258
8513,0.549299266,11.27581722,-5.689404507,5.14333,-3.089999914,1.149999976,6.06474
4165,-3.698851418,-14.2617394,-8.872235863,0.548391,-3.720000029,7.269999981,3.0718
2848,-2.127171546,-15.45767988,-8.028514751,-0.629376,-1.600000024,-3.799999952,1.60839
14243,13.28565732,-3.995998625,-2.685910999,0.893501,2.119999886,-3.339999914,0.56471
7751,-9.386027825,-19.37098836,-3.626991793,2.26,2.24000001,0.360000014,1.75526
12969,9.236530959,6.732354845,-3.190683779,-0.0913542,-2.49000001,1.639999986,1.3831
6616,4.216295649,-10.95999728,-0.646318301,0.847413,0.389999986,1.370000005,3.5025
3221,4.817393545,1.178866029,9.365135429,-1.03683,-1.5,-1.700000048,4.32025
10489,2.40392229,-18.52339442,1.53625652,-1.34129,-0.400000006,-3.200000048,0.950013
7125,-13.96697902,-9.221006461,19.61497619,-3.91,-4.199999809,5.130000114,2.04579
13120,11.30486451,-2.083698725,-2.491975004,0.207923,0.579999983,0.620000005,1.05316
3483,-6.632632099,-17.64766175,-0.008034804,0.279461,0.180000007,10.10999966,1.55544
13459,10.22876641,0.687716099,-3.514369142,-0.248,3.059999943,-1.600000024,2.05789
14366,7.335020877,8.250220449,-2.397240532,0.691236,-1.269999981,2.75,3.37636
3487,-4.901382481,-16.5489566,6.227032811,-1.06799,-2.25,3.190000057,1.30979
2924,-4.064021615,-11.85933675,10.83274781,-7.71696,1.100000024,-5.099999905,2.515
14527,-1.953681228,16.00664244,3.254653237,4.08317,-1.269999981,0.839999974,1.7682
2869,-3.123748175,-15.2288878,-6.125946621,1.6981,-1,3.599999905,1.72864
12720,10.77055649,4.006169545,-2.21757314,0.036,2.24000001,-0.119999997,1.58579
13443,11.27801737,0.146809732,-3.577367796,-2.687,1.019999981,-4.099999905,2.21163
13295,10.29521033,2.588676972,-4.259891789,0.598399,0.319999993,-2.380000114,2.14731
14483,-2.760565185,19.3839572,1.937776591,-0.334,-1.710000038,3.49000001,2.57842
3415,-5.350717429,-15.29223415,-6.680756534,-5.12412,-0.280000001,-2.369999886,2.10347
7518,1.837028071,-2.915532378,14.61698711,-2.57,9999.990234,9999.990234,1.51316
13261,12.84904343,1.84562125,-4.592618143,-0.162545,9999.990234,9999.990234,0.750526
0,-54.0427616,28.29520567,-9.692451832,-1.129999995,-1.159999967,0.50999999,0.860000014
1,-55.35116719,24.97997411,-10.32637517,-0.939999998,-0.180000007,1.799999952,0.790000021
2,-57.06201849,20.2389174,0.581510391,1.169999957,2.180000067,0.910000026,1.309999943
3,-56.17474846,22.25408509,2.721363655,-0.109999999,3.019999981,2.349999905,1.74000001
4,-61.92196103,-5.227611674,6.281826184,-2.24000001,3.079999924,7.599999905,4.739999771
5,-61.04437517,-4.9730213,9.644961361,0.769999981,-5.909999847,4.909999847,2.710000038
6,-61.25684454,-3.854622397,7.838042699,-1.049999952,-3.289999962,7.070000172,2.289999962
7,-60.47645712,-7.974181899,6.406138425,-0.649999976,-2.49000001,6.460000038,1.590000033
8,-56.90656087,-14.61637524,14.72350379,0.610000014,-3.650000095,1.649999976,1.730000019
9,-55.43339933,-16.79316167,17.60870802,4.349999905,-1.169999957,-1.570000052,2.460000038
10,-54.94768849,-19.4125256,16.26370205,1.25,-2.230000019,1.840000033,2.690000057
11,-43.4557357,40.39398476,-14.99678337,-9.029999733,11.27999973,9.619999886,5.099999905
12,-53.29551057,-23.2056208,18.42700284,0.810000002,-1.559999943,-2.720000029,1.730000019
13,-51.7514442,-28.69296755,17.58063994,1.49000001,-1.610000014,1.970000029,1.139999986
14,-52.17885763,-28.80207648,16.61433254,0.829999983,-1.99000001,1.379999995,1.149999976
15,-54.38188721,27.20269253,-9.884146577,-2.299999952,1.870000005,4.619999886,2.190000057
16,-53.89254649,28.25926255,-7.623588516,2.359999895,3.890000105,3.440000057,2
17,-55.94432644,23.29843102,-4.120754942,5.329999924,0.689999998,1.919999957,1.789999962
18,-56.02446213,22.66988901,-5.102142463,0.519999981,-4.96999979,-0.090000004,2.519999981
19,-57.54662967,19.03946001,-2.255652583,-5.010000229,-0.699999988,0.389999986,3.589999914
20,-58.13783142,17.78771038,1.989170448,5.130000114,3.49000001,-0.01,2.75999999
21,-61.30983987,10.5044197,0.91692222,7.210000038,-0.889999986,-0.029999999,2.619999886
22,-61.86700729,12.03449669,-1.369070217,2.579999924,-5.599999905,2.420000076,2.299999952
23,-55.40496394,-24.13955954,17.88632271,2.460000038,-0.689999998,3.220000029,1.360000014
24,-57.67291396,27.96180239,0.496344495,-1.809999943,0.939999998,-0.289999992,2.799999952
25,-55.11544394,26.60073553,-8.803325316,5.139999866,0.720000029,2.470000029,1.649999976
26,-53.10787212,30.36179244,-4.194206882,-0.800000012,-1.940000057,-0.910000026,0.730000019
27,-56.59205133,25.47122536,0.418335474,2.940000057,0.970000029,1.620000005,1.610000014
28,-59.40942285,22.80343631,0.268745527,-0.709999979,-1.220000029,-1.299999952,2.599999905
29,-56.19014421,-26.67698195,0.227679359,3.25,0.01,1.960000038,1.25999999
30,-56.3394489,-26.33241629,-3.17822158,1.169999957,-2.210000038,3.319999933,1.25
31,-55.69476924,-28.05075898,-0.807585226,-0.209999993,-2.900000095,2.950000048,1.230000019
32,-57.39288716,-24.47342517,3.11892855,2.440000057,-0.50999999,3.650000095,1.279999971
33,-57.68377476,-23.58346617,5.210007041,0.159999996,-1.529999971,2.690000057,1.139999986
34,-55.57218705,-28.71618876,1.286437482,-0.280000001,-2.900000095,3.390000105,1
35,-54.95932652,-30.14008715,1.156006342,-2,-3.690000057,2.480000019,1.059999943
36,-54.88841759,-29.57081911,6.820877537,2.75999999,-3.029999971,2.769999981,1.029999971
37,-55.5561123,-29.17144857,-0.927801844,-1.99000001,-2.569999933,3.670000076,0.889999986
38,-50.31476735,33.78140133,-10.35913644,-4.099999905,-2.25999999,4.480000019,2.390000105
39,-53.42370919,30.08001701,-6.309533152,-0.75,-6.550000191,2.619999886,1.679999948
40,-54.40929231,28.14390487,-8.191666267,-0.569999993,-5.210000038,3.609999895,1.159999967
41,-59.10795645,20.58078078,5.996737791,-0.939999998,-4.690000057,-2.180000067,2.99000001
42,-59.30038444,20.53035822,5.599039833,-0.209999993,-6.480000019,-0.039999999,2.369999886
43,-58.94670898,20.66580624,2.804154296,-2.480000019,-4.829999924,1.820000052,1.75
44,-53.37879942,-25.79713956,-16.34647107,-3.619999886,-3.089999914,-0.980000019,1.370000005
45,-53.08323678,-28.65261481,-14.83916799,-3.670000076,-4.480000019,-0.99000001,2.039999962
46,-52.25824581,29.31779291,10.34948619,-2.789999962,0.349999994,3.380000114,1.840000033
47,-54.69223435,27.2537408,8.911896328,1.899999976,-2.49000001,3.289999962,1.299999952
48,-56.23879765,26.29658768,3.215877712,-1.74000001,-1.679999948,4.199999809,1.399999976
49,-56.33762393,26.43304014,0.188964398,0.270000011,-4.110000134,2.559999943,1.25999999
50,-57.93826584,23.16469516,3.693334115,2.349999905,-3,2.910000086,1.080000043
51,-58.78420533,21.28064829,2.01636868,0.090000004,-3.579999924,2.920000076,1.309999943
52,-57.26775737,23.83995572,2.722830195,-4.039999962,0.75,1.25,1.480000019
53,-57.19388088,19.4188314,10.03295712,2.700000048,-2.700000048,2.450000048,1.600000024
54,-52.68498522,27.93030557,5.781376191,-0.289999992,-2.799999952,4.340000153,1.370000005
55,-56.4318007,24.20728992,1.025074451,6.929999828,-8.010000229,-0.01,1.5
56,-56.30016411,23.74727746,0.705452773,4.550000191,-9.029999733,2.390000105,1.789999962
57,-54.71273287,22.30978963,4.107103989,8.409999847,-3.890000105,0.400000006,2.140000105
58,-53.00386791,23.71115294,-1.521027774,-1.879999995,-1.289999962,0.140000001,2.400000095
59,-57.32427948,-8.305519547,-9.966455999,-13.98999977,4.329999924,-2.839999914,1.519999981
60,-58.47839902,-6.303576793,-9.670090597,-7.340000153,8.050000191,-9.340000153,3.420000076
61,-50.52400185,-28.65855284,-10.51242135,-1.519999981,1.909999967,-2.829999924,0.439999998
62,-50.73282905,-27.26869689,-13.14345719,-2.200000048,2.480000019,-1.899999976,0.479999989
63,-54.15672902,25.96761099,1.104981838,-3.950000048,-1.610000014,0.310000002,2.75
64,-54.77650977,24.75779396,3.093258684,4.210000038,-0.280000001,0.939999998,2.359999895
65,-56.64962105,18.02354524,6.170556719,-7.210000038,3.339999914,-0.430000007,0.829999983
66,-54.24767228,23.38882412,5.893143134,-7.809999943,1.629999995,0,0.800000012
67,-53.79946054,20.29576118,0.078917121,-8.260000229,-0.920000017,2.430000067,1.00999999
68,-56.3211219,11.40323161,-2.545316078,-3.849999905,2.690000057,-0.800000012,2.220000029
69,-56.03589615,-10.39305773,-9.28708423,-4.110000134,2.410000086,-1.700000048,1.639999986
70,-55.17511777,-12.46817636,-10.13308191,-2.5,1,-1.909999967,1.590000033
71,-53.99709349,-17.13097402,-7.560158887,0.790000021,1.25,-3.039999962,1.389999986
72,-53.98720285,-15.75992411,-9.372414652,0.610000014,0.920000017,-1.870000005,1.769999981
73,-53.38203467,-18.79678191,-5.864586057,-0.74000001,1.419999957,-2.279999971,1.480000019
74,-52.53766728,-20.00793709,-6.117398614,-0.119999997,-0.170000002,-2.910000086,1.399999976
75,-51.59086684,-20.30424179,-9.263849753,1.789999962,-1.139999986,0.629999995,1.350000024
76,-53.55495129,17.63397513,7.493059633,6.429999828,4.159999847,-3.200000048,1.129999995
77,-52.77610944,21.87003486,7.198967439,5.940000057,-1.49000001,-1.75999999,1.539999962
78,-50.69476954,28.26258538,6.195116861,5.989999771,3.480000019,-3.480000019,0.449999988
79,-52.96486078,-20.29083627,-4.404189402,4.179999828,4.510000229,1.669999957,1.74000001
80,-53.3537554,-19.16186109,-4.399057146,2.210000038,1.200000048,1.139999986,3.140000105
81,-50.37683435,-23.94694188,-7.93819418,2.930000067,4.829999924,-0.519999981,1.269999981
82,-49.93068561,-23.16590195,-11.4828244,4.559999943,4.090000153,0.709999979,1.179999948
83,-50.30621723,-19.40221032,-15.13382461,6.159999847,0.170000002,-0.839999974,1.350000024
84,-48.09804607,-22.87421458,-16.09669891,5.670000076,2.769999981,-3.589999914,1.5
85,-46.12869701,-25.57844314,-16.31704282,6.289999962,2.349999905,-2.859999895,2.019999981
86,-42.16738365,-33.95282559,-9.382754145,0.899999976,-2.559999943,5.519999981,2.210000038
87,-47.5420284,29.51718473,-3.871467653,3.349999905,7.039999962,4.090000153,1.639999986
88,-47.30549971,28.9759086,-6.450355165,-0.409999996,7.960000038,3.819999933,2.190000057
89,-52.36240516,18.55388195,-1.286250686,-3.210000038,-2.289999962,2.190000057,4.96999979
90,-54.04529222,-10.05113994,2.261352887,4.28000021,-6.699999809,2.099999905,3.599999905
91,-51.25731164,-20.86278946,0.574063556,3.75999999,-2.869999886,2.950000048,2.25999999
92,-51.01454257,-22.27403455,-4.597600392,-1.230000019,-0.670000017,4.829999924,2.150000095
93,-50.83535292,-24.48118131,-6.234893306,-3.099999905,-0.610000014,3.819999933,1.840000033
94,-51.56496444,-23.84202266,1.743103528,0.800000012,-2.089999914,4.369999886,1.370000005
95,-50.53882253,-25.60996374,1.682851359,-0.349999994,-3.849999905,-0.100000001,1.820000052
96,-51.02319348,-23.62533899,0.887243379,-2.089999914,-1.710000038,2.25,1.690000057
97,-51.33676571,-21.48429042,2.884477017,-0.25999999,2,3.5,1.779999971
98,-45.84757264,-30.10553269,3.319019061,0.829999983,-3.140000105,2.150000095,1.50999999
99,-45.72910179,31.52117529,-12.8270817,-3.569999933,-1.580000043,2.819999933,2.269999981
100,-46.11885864,31.27855277,-8.790877684,4.019999981,0.689999998,1.659999967,2.49000001
101,-47.47444369,27.96713302,-2.081297045,-3.359999895,2,3.059999943,3.099999905
102,-50.88626609,20.1619038,1.209960091,-4.059999943,-4.920000076,1.120000005,2.950000048
103,-50.17284032,-21.66859518,8.84716823,2.930000067,4.960000038,1.429999948,0.779999971
104,-50.64160308,-21.65424063,6.739420674,3.440000057,4.650000095,2.359999895,0.839999974
105,-51.11936579,-20.24601867,7.956969096,2.890000105,4.829999924,1.919999957,0.769999981
106,-51.61593836,-21.79670795,6.967860539,5.920000076,3.809999943,2.349999905,1.74000001
107,-45.52214018,-29.3802532,16.91852351,0.01,5.510000229,0.370000005,1.710000038
108,-45.48814565,28.65412386,-11.69971405,-3.599999905,5.769999981,-0.460000008,1.340000033
109,-46.38009328,28.14549457,-9.435754998,-5.920000076,1.519999981,-1.210000038,2.400000095
110,-47.68295847,27.65325057,-5.83134351,-8.06000042,1.870000005,0.219999999,2.390000105
111,-48.74161262,26.31371961,-4.587515822,-6.849999905,-1.679999948,0.980000019,2.059999943
112,-49.20562027,25.84948745,-4.199530331,-6.150000095,3.980000019,-3.420000076,1.360000014
113,-50.51871672,24.5864317,1.492827237,-2.359999895,-3.069999933,7.789999962,0.850000024
114,-51.06515397,25.57748426,3.787272145,1.870000005,-5.630000114,6.070000172,1.429999948
115,-51.07361674,25.8916916,2.403752132,2.710000038,-3.950000048,5.849999905,1.139999986
116,-54.20482067,-16.33315743,10.56371995,2.539999962,0.790000021,2.519999981,0.850000024
117,-54.14279826,-17.37803144,8.765909034,1.570000052,0.540000021,3.49000001,0.860000014
118,-51.64265542,-24.86889541,8.018883132,1.190000057,1.00999999,2.289999962,0.870000005
119,-49.90568687,-28.76325036,9.919432268,-1.139999986,-1.389999986,1.909999967,0.649999976
120,-49.96385348,-28.49919416,14.79180299,0.720000029,-1.039999962,2.410000086,0.529999971
121,-49.14170616,-29.6589471,15.59484117,0.430000007,-1.700000048,2.089999914,0.709999979
122,-49.68929774,28.14087957,-4.997210749,0.079999998,-1.940000057,3.890000105,0.430000007
123,-48.80216657,28.37900979,-2.162379676,0.699999988,-2.119999886,4.159999847,0.289999992
124,-48.87259795,27.88354263,-3.703777671,-0.219999999,-1.919999957,4.230000019,0.310000002
125,-48.97975031,27.72558319,-0.746763231,0.150000006,-1.299999952,3.900000095,0.430000007
126,-56.9533088,-17.92184111,11.9593211,-2,6.550000191,1.120000005,0.649999976
127,-56.33740626,-22.61227183,11.91785231,-4.579999924,6.130000114,1.820000052,0.74000001
128,-54.34755374,-23.45900031,12.48755484,-6.610000134,0.839999974,1,1.440000057
129,-51.72655334,-26.05963927,19.28857554,-7.380000114,1.74000001,1.840000033,1.559999943
130,-46.60632509,36.18652082,-4.617033819,-0.479999989,-3.400000095,5.78000021,1.549999952
131,-47.11977398,36.27619674,-2.509275309,0.270000011,-4.769999981,3.75999999,1.529999971
132,-49.27652437,33.83137132,-2.183591115,-2.359999895,-5.239999771,2.309999943,1.340000033
133,-47.96007841,36.28560154,-1.683398196,2.099999905,-3.200000048,5.579999924,1.379999995
134,-49.78951784,33.02324561,-8.974395032,2.589999914,-2.519999981,3.930000067,0.920000017
135,-60.45083536,-9.135419383,11.68912613,-14.52999973,3.890000105,1.49000001,8.489999771
136,-60.89719833,-7.997817435,11.85435698,-20.11000061,7.75,2.420000076,3.220000029
137,-60.31206327,-4.715205648,16.67561421,-19.43000031,6.380000114,7.110000134,2.440000057
138,-59.56523954,-14.83294944,13.88359951,-10.93000031,16.37999916,5.5,2.380000114
139,-59.9368494,-17.97911951,9.869122906,2.970000029,17.19000053,4.639999866,3.25999999
140,-59.61017752,-16.44543245,14.31582757,-0.519999981,17.56999969,5.170000076,2.579999924
141,-57.72434814,23.82995658,-5.769934877,1.960000038,3.099999905,-3.430000067,1.059999943
142,-55.86103562,25.0410668,4.403916389,-3.640000105,3.069999933,-2.930000067,0.810000002
143,-60.05193942,15.85366311,-6.96820786,-0.289999992,3.24000001,-3.579999924,0.649999976
144,-60.8783611,15.96818418,-1.466301172,-1.559999943,1.519999981,-4.599999905,0.699999988
145,-62.44658963,-19.97819138,6.632480452,1.769999981,3.180000067,2.099999905,1.25999999
146,-62.24807421,-20.40250376,7.876362777,0.660000026,3.450000048,1.539999962,1.320000052
147,-61.66132933,-20.76019949,11.03126882,2.730000019,-0.469999999,1.769999981,1.330000043
148,-60.74657755,-22.41051404,12.37442555,0.270000011,-4,0.790000021,1.129999995
149,-62.85151961,-17.20768965,8.654349968,-3.650000095,0.970000029,-1.360000014,1.25
150,-60.15033139,-21.93534311,14.40083369,1.110000014,-2.390000105,1.389999986,1.24000001
151,-60.0864667,-23.33678061,11.43827363,-0.560000002,-4.369999886,1.049999952,1.24000001
152,-59.56029833,-23.12885166,13.66346381,-0.99000001,-3.74000001,-1.100000024,1.200000048
153,-58.16381826,-24.02337072,9.823282448,-3.420000076,-1.820000052,2.25999999,1.25
154,-57.41983463,-26.30079943,10.44435694,-1.899999976,-4.730000019,0.620000005,1.559999943
155,-56.08650132,29.33732728,-1.238570286,1,-3.829999924,4.920000076,1.539999962
156,-56.64253939,28.84193497,-0.866569841,1.049999952,-3.069999933,4.610000134,1.230000019
157,-56.89552815,28.87676406,-0.099953625,0.970000029,-3.569999933,4.260000229,1.5
158,-58.88972753,24.46256616,5.340664729,3.579999924,-4,1.129999995,1.210000038
159,-58.26839167,29.91791189,-2.31166129,7.389999866,1.340000033,3.559999943,3.900000095
160,-61.94265996,21.55368527,-3.1935997,1.75999999,-5.880000114,5.409999847,3.589999914
161,-62.12272301,21.21912212,-2.741076712,6.139999866,-2.630000114,5.190000057,4.380000114
162,-62.25806048,20.5197305,-5.012062677,-2.779999971,-7.429999828,-2.130000114,5.170000076
163,-63.10802453,17.77202924,-4.693782404,4.03000021,-6.269999981,1.200000048,3.00999999
164,-63.20117376,17.5789182,-2.797287583,5.869999886,-3.980000019,0.629999995,2.99000001
165,-63.4208239,16.46010212,-1.510968748,6.320000172,-0.519999981,3.049999952,2.569999933
166,-59.58147787,-22.49688474,-1.584402746,-0.980000019,2.24000001,1.970000029,0.800000012
167,-60.63362997,-25.20895548,4.386863637,-0.610000014,0.839999974,0.319999993,2.430000067
168,-58.43146869,30.53950432,-7.691478937,-1.929999948,-3.119999886,1.210000038,1.190000057
169,-58.94162295,30.27026763,-6.084617337,-0.939999998,-3.049999952,2.210000038,1.289999962
170,-59.73428464,28.63152151,-3.12312938,-0.75999999,-4.78000021,-0.01,1.360000014
171,-59.61898709,28.5702892,-2.382327294,-2.670000076,-3.319999933,-2.180000067,1.440000057
172,-60.16791705,26.22279674,2.846334604,-0.529999971,-4.409999847,-0.790000021,1.519999981
173,-57.66371788,28.56205335,3.724888919,1.299999952,-2.380000114,-3.089999914,1.50999999
174,-58.10364049,25.0506304,3.178726189,2.289999962,-0.920000017,-3.119999886,1.529999971
175,-63.9706705,-9.388845195,-5.855276518,1.679999948,-1.059999943,1.789999962,1.480000019
176,-61.34095596,-21.71353747,-5.860306248,-0.129999995,-5.579999924,1.090000033,0.709999979
177,-61.40564057,-14.86080966,-15.91057494,-4.190000057,0.180000007,4.329999924,0.829999983
178,-55.62009894,-31.19997605,-3.591076407,0.170000002,-7.409999847,3.160000086,1.200000048
179,-55.41356946,-30.78832965,0.740085381,1.879999995,-5.489999771,4.710000038,0.930000007
180,-54.29153267,-32.40236177,-0.269653155,1.789999962,-7.409999847,5.800000191,1.629999995
181,-54.33136065,-32.02107068,1.196936773,2.450000048,-7.829999924,5.769999981,2.75
182,-56.24892179,-27.04468825,-2.237375089,4.730000019,-8.380000114,3.059999943,4.010000229
183,-60.03642277,27.52139227,-0.476337886,-0.610000014,2.460000038,-0.300000012,0.959999979
184,-60.71188043,19.66533911,7.152588377,1.75999999,3.849999905,-0.100000001,1.049999952
185,-61.64331527,16.09885086,6.933757171,-4.650000095,-0.25,-2.039999962,2.200000048
186,-61.54719122,18.02423933,6.481774059,-3,2.75999999,-0.219999999,2.359999895
187,-62.00529988,17.90774656,4.400262308,-2.670000076,-3.930000067,-0.200000003,2.309999943
188,-63.27233282,13.25396092,-0.924614114,3.299999952,-7.21999979,3.630000114,6.400000095
189,-62.990845,12.13211018,3.225816003,10.60000038,-9.149999619,7.139999866,2.930000067
190,-62.04030251,10.12017979,-4.958420293,-11.63000011,3.950000048,-2.5,5.289999962
191,-52.09439261,-31.20274488,-11.20128957,-1.279999971,-1.379999995,1.690000057,0.75999999
192,-53.71179974,-29.31418694,-9.588342733,0.419999987,0,3.380000114,0.879999995
193,-52.61340612,-30.5780034,-11.57518158,-1.450000048,-1.409999967,-1.820000052,0.980000019
194,-51.77204755,-29.45446817,-15.5018067,0.850000024,-2.069999933,1.850000024,0.870000005
195,-51.2624513,-29.3921188,-16.92300242,0.349999994,-2.339999914,1.480000019,0.699999988
196,-49.43400367,-30.25276368,-19.74379319,-0.529999971,-2.00999999,1.25999999,0.709999979
197,-55.74203922,28.9103345,7.787557082,-1.669999957,-2.269999981,4.400000095,1.679999948
198,-54.35778989,30.12462774,4.451143113,2.200000048,-0.769999981,4.889999866,1.5
199,-53.05970962,32.39262921,0.879541953,1.399999976,3.220000029,3.400000095,1.230000019
200,-56.06732288,25.28220498,-3.490373333,-4.760000229,0.370000005,1.480000019,1.139999986
201,-57.8935875,21.62019393,-3.385780998,-3.619999886,-0.230000004,1.950000048,1.409999967
202,-58.42975471,23.24896522,-1.050408521,1.769999981,3.269999981,2.190000057,1.379999995
203,-59.37158184,21.78485801,0.594838586,-3.130000114,-0.07,2.589999914,1.799999952
204,-53.35870535,-20.53620469,-10.21926761,2.440000057,-2.880000114,1.179999948,3.480000019
205,-53.03907674,-21.46379001,-9.858231193,-1.50999999,-1.320000052,-0.560000002,3.160000086
206,-53.25164137,-20.09438552,-12.10229135,-1.340000033,-3.25999999,0.230000004,2.029999971
207,-52.17721749,-23.4217795,-12.17901591,1.279999971,-3.410000086,2.25999999,1.75
208,-48.0930586,-26.40520195,-21.75018177,-1.279999971,-4.139999866,1.529999971,2.359999895
209,-47.7980962,-26.08289581,-22.06402939,-1.580000043,-2.160000086,4.199999809,2.089999914
210,-46.39834161,-28.20851739,-21.18866343,-1.830000043,-3.980000019,3.059999943,2.450000048
211,-54.79657053,21.73820653,9.295248617,0.920000017,3.210000038,-1.309999943,1.120000005
212,-56.15626773,20.56811282,10.13206808,0.059999999,3.369999886,-1.940000057,1.110000014
213,-56.9911273,20.73243031,8.527660725,2.450000048,2.430000067,-1.570000052,1.070000052
214,-56.26975658,22.07336513,9.266889527,-1.110000014,2.640000105,-2.630000114,0.949999988
215,-56.99927247,13.24365889,2.622273722,6.269999981,-4.46999979,-1.120000005,2.829999924
216,-56.98071571,13.29755081,2.928653135,8.399999619,-3.460000038,-1.970000029,2.049999952
217,-50.62054015,-20.76332637,-15.69835343,-3.900000095,2.470000029,1.870000005,2.789999962
218,-49.94252129,-24.33084603,-14.69406164,-1.870000005,-7.989999771,0.610000014,2.859999895
219,-53.77773353,-18.45258089,-7.266710193,-5.400000095,3.089999914,3.819999933,2.029999971
220,-51.07899772,-23.10607995,-9.160508048,-4.639999866,-1.909999967,5.460000038,2.650000095
221,-49.18095866,-27.54203613,-5.30078055,-3.089999914,-4.25,4.429999828,2.470000029
222,-48.82981996,-26.87085593,-6.218101569,-3.829999924,-9.289999962,1.659999967,2.150000095
223,-50.81385851,-22.12307947,-6.771575831,-5.400000095,-1.330000043,3.569999933,3.880000114
224,-50.81385851,-22.12307947,-6.771575831,-5.400000095,-1.330000043,3.569999933,3.880000114
225,-52.91744091,17.42405019,9.51976682,-0.879999995,-8.930000305,3.940000057,4.159999847
226,-52.40740022,20.08697835,4.093877877,-9.779999733,3.220000029,1.710000038,4.650000095
227,-53.56710981,16.65054414,4.574880151,-8.149999619,-5.03000021,2.039999962,6.610000134
228,-53.92726523,15.81635764,3.504865672,-6.699999809,-4.150000095,5.929999828,6.980000019
229,-55.47047765,13.25099274,-7.178347898,-2.660000086,11.43999958,-0.560000002,7.340000153
230,-49.57401272,-25.66943282,-4.247991545,-1.399999976,-2.49000001,2.210000038,0.75999999
231,-45.7415038,-27.59180813,-11.17520824,-1.00999999,-1.840000033,0.589999974,0.699999988
232,-43.97603937,-28.96120885,-13.06346886,-0.819999993,-2.089999914,-0.589999974,0.819999993
233,-48.06733415,29.7225664,6.328016492,-2.470000029,-2.029999971,4.289999962,3.359999895
234,-49.46231841,26.89283064,6.29598255,-1.179999948,-4.570000172,3.230000019,1.789999962
235,-50.24567916,21.57130627,0.941027499,-1.220000029,-1.399999976,6.190000057,1.980000019
236,-51.58225766,17.84396154,-1.206057103,-2.25,-4.210000038,4.579999924,2.059999943
237,-51.28961786,18.65449766,-1.010711323,-2.109999895,-1.850000024,5.550000191,1.960000038
238,-50.09808327,-24.66255893,-3.858805621,-3.309999943,0.860000014,4.070000172,1.639999986
239,-50.26205961,-25.25385919,-6.700528268,-2.430000067,0.610000014,4.710000038,0.800000012
240,-46.11173414,-29.30303218,1.042166607,0.400000006,-2.730000019,3.75999999,0.970000029
241,-44.10397129,-32.52312999,0.900797954,-1.059999943,-0.25,3.960000038,0.829999983
242,-40.38029877,36.44149674,-4.502560231,0.170000002,-9.93999958,8.340000153,2.269999981
243,-44.35043682,32.09954007,-1.323628761,2.50999999,-11.21000004,8.550000191,1.99000001
244,-45.2590385,31.16982349,10.93825089,-4.039999962,4.170000076,9.25,5
245,-46.16933628,31.16168438,9.949629503,-5.340000153,-1.769999981,8.710000038,5.550000191
246,-46.90070866,31.25069384,9.312580741,-3.880000114,-3.690000057,8.06000042,6
247,-45.86927012,33.67712488,5.621996244,-3.930000067,0.409999996,8.069999695,3.640000105
248,-47.27463125,30.91941812,4.621359209,-3.299999952,-2.440000057,8.229999542,4.130000114
249,-47.37510418,27.36090743,3.283277273,-0.460000008,-6.139999866,6.610000134,5.670000076
250,-47.64012769,25.7086328,4.114672663,4.559999943,-2.039999962,-3.890000105,5.920000076
251,-49.96668393,19.82539437,8.709775517,8.420000076,-5.349999905,-2.380000114,4.119999886
252,-50.81696532,-24.18280961,-1.221527639,-3,-4.03000021,1.159999967,0.910000026
253,-52.0158611,-23.63632871,3.646129174,0.75,1.049999952,1.889999986,0.910000026
254,-45.90869618,-31.0402563,9.375291043,0.200000003,-1.889999986,3.089999914,0.469999999
255,-47.14438971,-29.77107973,8.973174117,-0.949999988,-1.470000029,3.119999886,0.670000017
256,-40.55928001,36.95805668,-1.666893931,-1.529999971,1.559999943,4.28000021,1.49000001
257,-39.89603278,37.82664411,1.033585032,-0.639999986,0.219999999,4.489999771,1.590000033
258,-45.47250282,30.85882506,3.350736446,-0.790000021,-3.369999886,1.730000019,1.169999957
259,-45.11041426,32.07228771,1.218747984,-0.670000017,-1.909999967,3.289999962,0.779999971
260,-46.7053594,30.3178632,-3.237914972,-1.179999948,-1.730000019,0.99000001,1.460000038
261,-47.29361196,29.87118828,-4.436595868,0.949999988,-1.25,1.24000001,1.230000019
262,-47.86079898,-29.28345767,17.77171796,-0.680000007,-2.74000001,1.080000043,0.75999999
263,-48.02920968,-28.92238868,17.30084066,0.479999989,-3.150000095,-1.440000057,0.899999976
264,-47.92273107,-29.55116707,15.03621743,-1.539999962,-3.289999962,-0.920000017,0.74000001
265,-44.97926655,-32.99207348,11.38567604,-0.109999999,-3.190000057,1.129999995,0.860000014
266,-44.6776526,-34.3540046,9.341217496,-3.029999971,-2.220000029,-0.569999993,0.769999981
267,-43.77349166,-35.91363734,9.081233598,-1.210000038,-2.880000114,2.099999905,0.680000007
268,-43.83427999,-35.978564,10.08173283,-2.029999971,-1.389999986,-0.579999983,0.819999993
269,-44.41481321,-36.19821777,8.643400935,1.99000001,-1.519999981,1.809999943,0.930000007
270,-46.41877754,30.21328883,-11.2731894,-0.829999983,-1.029999971,2.619999886,0.730000019
